user,session,keyname,timepress,timerelease
2,3,shift,13275,13497
2,3,a,13424,13503
2,3,n,13659,13737
2,3,d,13840,13924
2,3,space,14040,14217
2,3,e,14431,14637
2,3,v,14643,14754
2,3,e,14840,14951
2,3,r,15047,15159
2,3,y,15298,15442
2,3,w,16119,16192
2,3,h,16352,16464
2,3,e,16583,16654
2,3,r,16751,16861
2,3,e,16941,17006
2,3,space,17137,17212
2,3,t,17338,17451
2,3,h,17524,17630
2,3,a,17775,17848
2,3,t,18060,18171
2,3,space,18269,18373
2,3,shift,18391,18686
2,3,m,18501,18617
2,3,a,18724,18834
2,3,r,19139,19250
2,3,y,19410,19551
2,3,space,19650,19757
2,3,w,19871,19987
2,3,e,20051,20166
2,3,n,20232,20340
2,3,t,20385,20499
2,3,r,20425,20508
2,3,backspace,21117,21224
2,3,comma,21411,21596
2,3,enter,21784,21928
2,3,shift,22066,22319
2,3,t,22213,22322
2,3,h,22416,22527
2,3,e,22610,22715
2,3,space,22794,22865
2,3,l,22944,23057
2,3,a,23063,23132
3,0,shift,0,431
3,0,m,327,408
3,0,a,591,663
3,0,r,1095,1161
3,0,y,1289,1348
3,0,space,1471,1569
3,0,h,1712,1807
3,0,a,1784,1863
3,0,d,1936,2007
3,0,space,2122,2215
3,0,a,2407,2489
3,0,space,2569,2658
3,0,l,2743,2815
3,0,i,2866,2937
3,0,t,2991,3039
3,0,t,3119,3183
3,0,l,3248,3331
3,0,e,3319,3383
3,0,space,3465,3567
3,0,l,3743,3807
3,0,a,3848,3923
3,0,m,4175,4263
3,0,v,4947,5055
3,0,backspace,5527,5591
3,0,b,5695,5755
3,0,comma,5855,5967
3,0,space,6807,6914
3,0,enter,7311,7389
3,0,shift,7890,8183
3,0,h,8103,8183
3,0,i,8303,8383
3,0,s,8424,8503
3,0,space,8617,8718
3,0,f,9111,9190
3,0,l,9387,9474
3,0,e,9591,9647
3,0,e,9783,9831
3,0,c,9999,10087
3,0,e,10208,10255
3,0,space,10351,10447
3,0,w,10608,10671
3,0,a,10823,10894
3,0,s,11023,11086
3,0,space,11136,11238
3,0,w,11457,11511
3,0,h,11695,11812
3,0,i,11793,11880
3,0,t,11999,12087
3,0,e,12163,12223
3,0,space,12281,12383
3,0,a,12511,12567
3,0,s,12855,12954
3,0,space,13063,13159
3,0,s,13351,13431
3,0,n,13703,13823
3,0,o,13839,13918
3,0,w,13999,14057
3,0,comma,14327,14447
3,0,enter,14704,14790
3,0,shift,15402,15598
3,0,a,15552,15646
3,0,n,15730,15806
3,0,d,15815,15881
3,0,space,15975,16070
3,0,e,16608,16670
3,0,v,16800,16879
3,0,e,17043,17118
3,0,r,17449,17510
3,0,y,17697,17718
3,0,w,18390,18470
3,0,h,18527,18601
3,0,e,18599,18673
3,0,r,18656,18774
3,0,e,18752,18842
3,0,space,18959,19054
3,0,t,19194,19263
3,0,h,19279,19361
3,0,a,19367,19464
3,0,t,19455,19558
3,0,space,19632,19719
3,0,shift,19794,19990
3,0,m,19928,20038
3,0,a,20127,20198
3,0,r,20327,20422
3,0,y,20567,20630
3,0,space,20786,20887
3,0,w,21136,21232
3,0,e,21385,21438
3,0,n,21519,21599
3,0,t,21640,21722
3,0,comma,21967,22078
3,0,enter,22231,22309
3,0,shift,22430,22779
3,0,t,22630,22726
3,0,h,23006,23100
3,0,e,23215,23248
3,0,space,23453,23542
3,0,shift,23686,23958
3,0,l,23831,23886
3,0,backspace,24214,24273
3,1,t,0,66
3,1,h,99,176
3,1,e,195,272
3,1,space,288,385
3,1,i,506,576
3,1,t,1064,1168
3,1,s,1400,1472
3,1,y,1648,1713
3,1,space,1888,1952
3,1,b,2088,2160
3,1,i,2257,2337
3,1,t,2417,2472
3,1,s,2640,2721
3,1,y,2953,3016
3,1,space,3395,3487
3,1,s,3544,3616
3,1,p,3672,3744
3,1,i,3850,3912
3,1,d,4188,4248
3,1,e,4376,4424
3,1,r,4520,4568
3,1,space,6544,6659
3,1,c,6832,6904
3,1,l,6968,7056
3,1,i,7176,7240
3,1,m,7344,7440
3,1,b,7776,7888
3,1,e,8184,8248
3,1,d,8400,8463
3,1,space,8720,8823
3,1,u,9144,9249
3,1,p,9267,9335
3,1,space,9402,9488
3,1,t,9568,9632
3,1,h,9608,9695
3,1,e,9728,9800
3,1,space,9808,9924
3,1,w,10600,10671
3,1,a,11264,11359
3,1,t,11522,11607
3,1,e,11721,11808
3,1,r,11794,11863
3,1,s,12889,12951
3,1,p,13832,13913
3,1,o,14025,14111
3,1,u,14218,14311
3,1,t,14753,14823
3,1,period,15048,15137
3,1,enter,15480,15552
3,1,shift,15703,15938
3,1,d,15888,15999
3,1,o,16097,16159
3,1,w,16201,16271
3,1,n,16328,16415
3,1,space,16488,16583
3,1,c,16739,16871
3,1,a,16857,16927
3,1,m,17000,17096
3,1,e,17160,17215
3,1,space,17320,17409
3,1,t,17471,17535
3,1,h,17545,17639
3,1,e,17647,17728
3,1,space,17740,17855
3,1,r,17967,18071
3,1,a,18091,18159
3,1,i,18256,18303
3,1,n,18376,18487
3,1,enter,18813,18879
3,1,a,19196,19279
3,1,n,19368,19472
3,1,d,19487,19543
3,1,space,19840,19951
3,1,w,20134,20239
3,1,a,20323,20391
3,1,c,20895,20983
3,1,h,21047,21143
3,1,e,21167,21227
3,1,d,21335,21407
3,1,space,21529,21631
3,1,backspace,22337,22407
3,1,backspace,22519,22575
3,1,backspace,22695,22744
3,1,backspace,22860,22911
3,1,backspace,23039,23111
3,1,s,24199,24279
3,1,h,24447,24527
3,1,e,24535,24591
3,1,d,24688,24762
3,1,space,24863,24967
3,1,t,25055,25119
3,1,h,25143,25224
3,1,e,25239,25327
3,1,space,25352,25466
3,1,s,25635,25727
3,1,p,25759,25839
3,1,i,25991,26072
3,1,d,26175,26231
3,1,e,26335,26409
3,1,r,26460,26519
3,2,shift,0,312
3,2,h,216,296
3,2,i,616,744
3,2,m,856,960
3,2,p,1087,1170
3,2,backspace,1464,1512
3,2,backspace,1616,1680
3,2,backspace,1777,1857
3,2,u,2424,2520
3,2,m,2648,2768
3,2,p,3001,3096
3,2,t,3473,3544
3,2,y,3648,3728
3,2,space,3824,3920
3,2,shift,4016,4179
3,2,d,4152,4241
3,2,u,4448,4544
3,2,m,4704,4818
3,2,p,4840,4936
3,2,t,5266,5337
3,2,y,5449,5512
3,2,space,5660,5768
3,2,s,6232,6320
3,2,a,6400,6504
3,2,t,6760,6843
3,2,space,6944,7055
3,2,o,7240,7323
3,2,n,7416,7512
3,2,space,7536,7615
3,2,w,7752,7824
3,2,a,7914,7999
3,2,backspace,8282,8344
3,2,backspace,8456,8503
3,2,a,8976,9072
3,2,space,9202,9304
3,2,backspace,9712,9779
3,2,space,10312,10423
3,2,w,10560,10680
3,2,a,10912,10984
3,2,l,11105,11176
3,2,l,11504,11626
3,2,comma,11792,11898
3,2,enter,12466,12527
3,2,shift,12879,13079
3,2,h,13016,13122
3,2,u,13179,13287
3,2,m,13451,13515
3,2,p,13640,13736
3,2,t,13986,14072
3,2,y,14174,14240
3,2,space,14624,14756
3,2,shift,14888,15039
3,2,d,15011,15103
3,2,u,15192,15280
3,2,m,15432,15535
3,2,p,15601,15687
3,2,t,15848,15958
3,2,y,16064,16135
3,2,space,16280,16367
3,2,h,16463,16568
3,2,a,16563,16643
3,2,d,16705,16783
3,2,space,16872,16983
3,2,a,17016,17103
3,2,space,17152,17248
3,2,g,17387,17455
3,2,r,17603,17737
3,2,e,17729,17888
3,2,a,17928,18007
3,2,t,18201,18286
3,2,space,18400,18504
3,2,f,18767,18887
3,2,a,18866,18976
3,2,l,19001,19071
3,2,l,19144,19223
3,2,period,19352,19447
3,2,enter,19705,19755
3,2,shift,19983,20184
3,2,a,20135,20239
3,2,l,20231,20287
3,2,l,20379,20439
3,2,space,20752,20839
3,2,t,20903,20959
3,2,h,21034,21119
3,2,e,21097,21167
3,2,space,21191,21295
3,2,k,21432,21496
3,2,i,21616,21672
3,2,n,21727,21831
3,2,g,21825,21879
3,2,s,21936,22012
3,2,backspace,22639,22698
3,2,quote,22880,23020
3,2,s,23056,23127
3,2,space,23256,23343
3,2,h,23527,23631
3,2,o,23615,23711
3,2,r,23799,23871
3,2,s,24023,24113
3,2,e,24192,24247
3,3,shift,0,354
3,3,t,256,359
3,3,w,1145,1223
3,3,i,1264,1330
3,3,n,1416,1531
3,3,k,1552,1633
3,3,l,2187,2255
3,3,e,2339,2391
3,3,l,2416,2447
3,3,backspace,3016,3079
3,3,comma,3312,3399
3,3,space,3791,3911
3,3,t,4247,4344
3,3,w,4480,4551
3,3,i,4672,4744
3,3,n,4871,4947
3,3,k,5144,5224
3,3,l,5664,5741
3,3,e,5800,5839
3,3,space,5975,6072
3,3,comma,6161,6278
3,3,l,6473,6562
3,3,i,6687,6763
3,3,t,7085,7170
3,3,t,7268,7338
3,3,l,7424,7506
3,3,e,7544,7615
3,3,space,7759,7876
3,3,s,7995,8072
3,3,t,8631,8713
3,3,a,8823,8943
3,3,r,9004,9071
3,3,comma,10199,10319
3,3,enter,11814,11887
3,3,shift,12182,12415
3,3,h,12319,12425
3,3,o,12617,12711
3,3,w,12785,12871
3,3,space,13161,13263
3,3,shift,13295,13479
3,3,i,13447,13511
3,3,space,13583,13687
3,3,w,13749,13807
3,3,o,13879,13951
3,3,n,14018,14097
3,3,d,14103,14159
3,3,e,14282,14343
3,3,r,14383,14466
3,3,space,14569,14663
3,3,w,14821,14908
3,3,h,14983,15073
3,3,a,15079,15111
3,3,t,15225,15295
3,3,space,15487,15567
3,3,y,15823,15874
3,3,o,15939,15999
3,3,u,16072,16170
3,3,space,16221,16311
3,3,a,16375,16471
3,3,r,16559,16663
3,3,e,16631,16721
3,3,period,17095,17220
3,3,enter,17495,17583
3,3,shift,17742,18017
3,3,u,17927,18038
3,3,p,18183,18263
3,3,space,18399,18503
3,3,a,18735,18815
3,3,b,18927,18999
3,3,o,19471,19557
3,3,v,19735,19799
3,3,e,20104,20183
3,3,space,20399,20478
3,3,t,20810,20879
3,3,h,20919,21023
3,3,e,20999,21079
3,3,space,21135,21246
3,3,w,21319,21391
3,3,o,21416,21498
3,3,r,21535,21591
3,3,l,21719,21774
3,3,d,21791,21854
3,3,space,21959,22054
3,3,s,22192,22276
3,3,o,22294,22358
3,3,space,22399,22510
3,3,h,22728,22814
3,3,i,22887,22914
3,3,g,23199,23248
3,3,h,23319,23406
3,3,space,23568,23662
3,3,comma,23736,23799
3,3,backspace,24031,24094
3,3,backspace,24199,24250
3,3,m,24463,24510
3,3,backspace,24927,24982
3,3,comma,25151,25251
3,3,enter,25872,25950
3,3,shift,26730,27174
3,3,l,27127,27204
4,0,shift,0,160
4,0,m,120,210
4,0,a,390,470
4,0,r,700,770
4,0,y,1140,1180
4,0,space,1360,1430
4,0,h,2430,2510
4,0,a,2550,2630
4,0,d,2830,2880
4,0,space,2950,3010
4,0,a,3110,3210
4,0,space,3240,3300
4,0,l,3560,3620
4,0,i,3750,3820
4,0,t,4040,4110
4,0,t,4190,4270
4,0,l,4390,4470
4,0,e,4690,4790
4,0,space,4830,4890
4,0,l,5130,5210
4,0,a,5310,5390
4,0,m,5750,5810
4,0,b,6140,6200
4,0,comma,7580,7630
4,0,space,7740,7820
4,0,shift,8350,8520
4,0,h,8470,8520
4,0,i,8710,8780
4,0,s,8860,8940
4,0,space,8990,9050
4,0,backspace,9591,9651
4,0,backspace,9751,9821
4,0,backspace,9911,9971
4,0,backspace,10051,10111
4,0,backspace,10201,10281
4,0,enter,11151,11211
4,0,shift,13011,13251
4,0,h,13171,13251
4,0,i,13431,13501
4,0,s,13581,13661
4,0,space,13731,13801
4,0,f,14171,14241
4,0,l,14361,14441
4,0,e,14691,14751
4,0,e,14841,14921
4,0,c,15101,15171
4,0,e,15311,15391
4,0,space,15461,15521
4,0,w,17191,17251
4,0,a,17411,17511
4,0,s,17671,17721
4,0,space,17791,17871
4,0,w,17931,18011
4,0,h,18151,18231
4,0,i,18481,18551
4,0,o,18491,18551
4,0,backspace,18951,19031
4,0,t,20151,20231
4,0,e,20271,20351
4,0,space,20421,20501
4,0,a,20611,20691
4,0,s,20831,20911
4,0,space,20961,21031
4,0,s,21151,21211
4,0,n,21431,21501
4,0,o,21681,21741
4,0,w,21881,22071
4,0,comma,24112,24182
4,0,enter,24422,24462
4,0,shift,25152,25402
4,0,a,25302,25362
4,0,n,26672,26752
4,0,d,26792,26862
4,0,space,26932,27012
4,0,e,27152,27232
4,0,v,27292,27352
4,0,e,27432,27512
4,0,r,27712,27792
4,0,y,28042,28112
4,0,w,28492,28582
4,0,h,28652,28712
4,0,e,28752,28832
4,0,r,29002,29072
4,0,e,29192,29282
4,0,space,29392,29472
4,0,t,29572,29632
4,0,h,29712,29792
4,0,a,29892,29982
4,0,t,30022,30092
4,0,space,30262,30322
4,0,shift,30742,30912
4,0,m,30882,30972
4,0,a,31092,31172
4,0,r,31522,31592
4,0,y,31922,31982
4,0,space,32212,32272
4,0,w,33542,33622
4,0,e,33752,33822
4,0,n,33942,34032
4,0,t,34102,34182
4,1,shift,0,140
4,1,h,140,200
4,1,u,441,481
4,1,m,691,741
4,1,p,1021,1081
4,1,t,1421,1481
4,1,y,1531,1591
4,1,space,1871,1921
4,1,backspace,2421,3201
4,1,shift,3801,4011
4,1,h,3961,4041
4,1,u,4581,4651
4,1,m,4881,4931
4,1,p,5141,5201
4,1,t,5511,5591
4,1,y,5641,5691
4,1,space,6221,6281
4,1,shift,7001,7431
4,1,d,7321,7401
4,1,u,8001,8061
4,1,m,8241,8301
4,1,p,8671,8731
4,1,t,9081,9141
4,1,y,9191,9241
4,1,space,9471,9581
4,1,s,10551,10621
4,1,a,10781,10851
4,1,t,11081,11141
4,1,space,11321,11381
4,1,o,11621,11681
4,1,n,11821,11901
4,1,space,12001,12101
4,1,a,12221,12291
4,1,space,12321,12401
4,1,a,12551,12611
4,1,w,12821,12901
4,1,a,13081,13161
4,1,l,13271,13341
4,1,l,13411,13481
4,1,backspace,14021,14101
4,1,backspace,14221,14281
4,1,backspace,14371,14441
4,1,backspace,14512,14572
4,1,backspace,14652,14722
4,1,w,15532,15612
4,1,a,15762,15842
4,1,l,15922,15972
4,1,l,16062,16132
4,1,comma,17762,17812
4,1,enter,18092,18132
4,1,shift,18662,18892
4,1,h,18842,18892
4,1,u,19142,19202
4,1,m,19442,19492
4,1,p,19742,19802
4,1,t,20122,20182
4,1,y,20202,20262
4,1,space,20432,20482
4,1,shift,21622,21972
4,1,d,21892,21972
4,1,u,22512,22562
4,1,m,22782,22822
4,1,p,23212,23272
4,1,t,23632,23692
4,1,y,23752,23802
4,1,space,24002,24062
4,1,h,25482,25562
4,1,a,25632,25712
4,1,d,25892,25962
4,1,space,26032,26112
4,1,a,26242,26322
4,1,space,26372,26442
4,1,g,26852,26922
4,1,r,26962,27042
4,1,e,27202,27292
4,1,a,27482,27602
4,1,t,27582,27652
4,1,space,27842,27912
4,1,f,28012,28092
4,1,a,28392,28532
4,1,l,28612,28672
4,1,l,28762,28833
4,1,period,30253,30313
4,1,enter,30553,30603
4,1,shift,31683,32163
4,1,a,32063,32123
4,1,l,32643,32703
4,1,l,32783,32853
4,1,space,32993,33053
4,1,t,33183,33253
4,1,h,33323,33383
4,1,e,33443,33533
4,1,space,33563,33623
4,1,k,34083,34133
4,1,i,34263,34323
4,1,n,34443,34533
4,1,g,34613,34693
4,1,quote,36483,36533
4,1,s,36603,36673
4,1,space,36733,36803
4,2,shift,0,200
4,2,t,150,220
4,2,h,340,430
4,2,e,470,540
4,2,space,580,640
4,2,i,970,1030
4,2,t,1250,1300
4,2,s,1460,1550
4,2,y,1860,1930
4,2,space,2130,2200
4,2,backspace,2790,2860
4,2,space,3800,3860
4,2,b,5161,5211
4,2,i,5621,5691
4,2,t,5831,5931
4,2,s,6801,6871
4,2,y,6931,6991
4,2,space,7151,7211
4,2,s,7361,7451
4,2,p,7691,7751
4,2,i,7941,7991
4,2,d,8201,8281
4,2,e,8401,8481
4,2,r,8581,8661
4,2,space,8791,8861
4,2,c,10091,10171
4,2,l,10311,10381
4,2,i,10571,10631
4,2,m,10771,10851
4,2,b,11151,11231
4,2,e,11341,11451
4,2,d,11561,11641
4,2,space,11701,11771
4,2,u,11981,12051
4,2,p,12411,12461
4,2,space,12651,12711
4,2,t,12811,12891
4,2,h,12961,13011
4,2,e,13101,13241
4,2,space,13261,13331
4,2,w,13531,13631
4,2,a,13781,13871
4,2,t,14031,14091
4,2,e,14151,14231
4,2,r,14351,14411
4,2,s,15531,15631
4,2,p,16001,16061
4,2,o,16191,16271
4,2,u,16471,16551
4,2,t,16741,16811
4,2,period,18241,18301
4,2,enter,18491,18541
4,2,shift,19782,20072
4,2,d,20002,20072
4,2,o,20602,20682
4,2,w,20752,20852
4,2,n,20922,21002
4,2,space,21102,21172
4,2,c,21332,21412
4,2,a,21652,21732
4,2,m,21812,21892
4,2,e,22222,22292
4,2,space,22342,22422
4,2,t,22502,22592
4,2,h,22642,22712
4,2,e,22782,22892
4,2,space,22912,22972
4,2,r,23042,23112
4,2,a,23442,23532
4,2,i,23672,23732
4,2,n,24172,24242
4,2,enter,26262,26342
4,2,a,27152,27232
4,2,n,27362,27432
4,2,d,27492,27562
4,2,space,27622,27692
4,2,w,27772,27852
4,2,a,27992,28082
4,2,s,28212,28272
4,2,h,28392,28452
4,2,e,28512,28582
4,2,d,28712,28792
4,2,space,28812,28902
4,2,t,28982,29052
4,2,h,29132,29192
4,2,e,29272,29352
4,2,space,29382,29452
4,2,s,31052,31122
4,2,p,31392,31452
4,2,i,31642,31702
4,2,d,31912,31962
4,2,e,32102,32182
4,2,r,32292,32362
4,2,space,32412,32492
4,2,o,32692,32762
4,2,u,32942,33012
4,2,t,33112,33192
4,2,period,34853,34923
4,2,enter,35183,35233
4,2,shift,35653,36073
4,3,shift,0,190
4,3,t,110,190
4,3,w,660,760
4,3,i,800,870
4,3,n,990,1080
4,3,k,1190,1250
4,3,l,1370,1440
4,3,e,1560,1630
4,3,comma,3380,3430
4,3,space,3540,3620
4,3,t,4230,4300
4,3,w,4420,4550
4,3,i,4751,4801
4,3,n,5291,5341
4,3,k,5711,5771
4,3,l,5881,5971
4,3,e,6021,6131
4,3,comma,6941,7021
4,3,space,7141,7201
4,3,l,7971,8021
4,3,i,8161,8221
4,3,t,8511,8551
4,3,t,8651,8711
4,3,l,9161,9231
4,3,e,9321,9411
4,3,space,9531,9591
4,3,s,9761,9841
4,3,t,9941,10011
4,3,a,10081,10171
4,3,r,10201,10271
4,3,comma,12121,12181
4,3,enter,12581,12651
4,3,shift,13621,14061
4,3,h,13981,14051
4,3,o,14371,14441
4,3,w,14501,14581
4,3,space,14641,14661
4,3,shift,15761,16041
4,3,i,15981,16041
4,3,space,16251,16301
4,3,w,16821,16921
4,3,o,16981,17061
4,3,n,17241,17311
4,3,d,17481,17551
4,3,e,17671,17751
4,3,r,17871,17951
4,3,space,18051,18141
4,3,w,18221,18301
4,3,h,18421,18501
4,3,a,18581,18721
4,3,t,18721,18781
4,3,space,18962,19032
4,3,y,19302,19362
4,3,o,19652,19742
4,3,u,19912,19982
4,3,space,20162,20232
4,3,a,20342,20432
4,3,r,20532,20582
4,3,e,20652,20712
4,3,period,25922,25982
4,3,enter,26292,26342
4,3,shift,27052,27462
4,3,u,27392,27462
4,3,p,27812,27862
4,3,space,28002,28062
4,3,a,28292,28372
4,3,b,28432,28502
4,3,o,28822,28882
4,3,v,29222,29282
4,3,e,29382,29462
4,3,space,29502,29582
4,3,t,29652,29712
4,3,h,29772,29852
4,3,w,29922,30012
4,3,space,30062,30132
4,3,backspace,30982,31032
4,3,backspace,31132,31212
4,3,backspace,31302,31382
4,3,e,32142,32212
4,3,space,32282,32362
4,3,s,32432,32532
4,3,k,32832,32912
4,3,y,33202,33263
4,3,space,33413,33473
4,3,s,33613,33713
4,3,o,33743,33803
4,3,space,33943,34023
4,3,h,34203,34263
4,3,i,34393,34463
4,3,g,34743,34813
4,3,h,34853,34903
4,3,comma,37013,37073
4,3,enter,37343,37393
4,3,shift,37743,37963
4,3,l,37903,38003
4,3,i,38163,38213
4,3,k,38333,38393
4,3,e,38463,38533
4,3,space,38583,38643
4,3,a,38743,38823
5,0,shift,0,208
5,0,t,160,272
5,0,h,400,496
5,0,e,560,672
5,0,space,673,768
5,0,i,1216,1328
5,0,t,1329,1408
5,0,s,1488,1648
5,0,b,1776,1888
5,0,y,1952,2032
5,0,space,2224,2336
5,0,b,2400,2512
5,0,backspace,2912,2992
5,0,backspace,3104,3168
5,0,backspace,3296,3376
5,0,backspace,3472,3600
5,0,y,3888,3968
5,0,space,3952,4016
5,0,b,4096,4192
5,0,i,4193,4288
5,0,t,4304,4384
5,0,x,5328,5504
5,0,backspace,6080,6144
5,0,s,6176,6304
5,0,y,6496,6576
5,0,space,6720,6816
5,0,s,12048,12208
5,0,p,12144,12223
5,0,i,12351,12448
5,0,d,12432,12528
5,0,e,12640,12832
5,0,r,12720,12912
5,0,space,12976,13088
5,0,c,13263,13376
5,0,l,13377,13456
5,0,i,13567,13648
5,0,m,13759,13856
5,0,b,13919,13999
5,0,e,14015,14096
5,0,d,14175,14336
5,0,space,14337,14415
5,0,u,14543,14607
5,0,p,14735,14847
5,0,space,14815,14895
5,0,t,14927,15024
5,0,h,15007,15088
5,0,e,15089,15183
5,0,space,15151,15247
5,0,w,15279,15376
5,0,a,15456,15584
5,0,t,15536,15616
5,0,e,15664,15824
5,0,r,15760,15872
5,0,s,15968,16144
5,0,p,16064,16128
5,0,o,16256,16336
5,0,u,16448,16544
5,0,t,16576,16704
5,0,period,18272,18352
5,0,enter,18640,18720
5,0,shift,18912,19040
5,0,d,19024,19136
5,0,o,19216,19280
5,0,w,19282,19408
5,0,n,19440,19556
5,0,space,19536,19648
5,0,c,19696,19792
5,0,a,19808,19936
5,0,m,19920,20016
5,0,e,20017,20112
5,0,space,20128,20192
5,0,t,20193,20272
5,0,h,20273,20352
5,0,e,20304,20416
5,0,space,20400,20496
5,0,r,20528,20624
5,0,e,20656,20672
5,0,a,20704,20928
5,0,i,20864,20944
5,0,n,21072,21168
5,0,enter,21536,21632
5,0,a,21791,21887
5,0,n,21919,21983
5,0,d,21967,22063
5,0,space,22127,22223
5,0,w,22175,22255
5,0,backspace,22815,23486
5,0,backspace,23663,23743
5,0,backspace,23855,23935
5,0,backspace,24047,24175
5,0,a,24350,24478
5,0,i,24622,24703
5,0,n,24831,24911
5,0,enter,25295,25375
5,0,a,25423,25519
5,0,n,25567,25630
5,0,d,25614,25695
5,0,space,25743,25823
5,0,w,25887,25951
5,0,a,26047,26191
5,1,shift,0,240
5,1,t,160,256
5,1,w,304,448
5,1,i,449,528
5,1,n,592,672
5,1,k,768,848
5,1,e,864,992
5,1,l,993,1088
5,1,comma,1312,1423
5,1,space,1391,1520
5,1,t,1551,1648
5,1,w,1744,1904
5,1,i,2016,2112
5,1,n,2224,2304
5,1,k,2432,2496
5,1,e,2624,2720
5,1,backspace,3328,4128
5,1,backspace,4447,4559
5,1,space,5487,5567
5,1,backspace,6015,6095
5,1,n,6287,6383
5,1,k,6671,6783
5,1,e,6863,6991
5,1,l,7039,7151
5,1,backspace,7663,7727
5,1,backspace,7823,7871
5,1,l,8079,8143
5,1,e,8145,8239
5,1,comma,9359,9487
5,1,space,9423,9599
5,1,t,9600,9679
5,1,w,9727,9887
5,1,i,9903,9983
5,1,n,10095,10175
5,1,k,10271,10335
5,1,l,10655,10735
5,1,e,11183,11311
5,1,comma,11919,12047
5,1,space,11999,12095
5,1,l,12175,12239
5,1,i,12399,12479
5,1,t,12480,12559
5,1,t,12655,12751
5,1,l,12767,12863
5,1,e,12864,12943
5,1,space,12991,13103
5,1,s,13071,13232
5,1,t,13233,13327
5,1,a,13343,13519
5,1,r,13471,13632
5,1,comma,14016,14128
5,1,enter,14384,14512
5,1,shift,14610,14848
5,1,h,14752,14816
5,1,o,14928,15008
5,1,w,15023,15152
5,1,space,15232,15360
5,1,shift,15361,15632
5,1,i,15536,15648
5,1,space,15712,15840
5,1,w,15872,16015
5,1,o,16000,16080
5,1,n,16191,16256
5,1,d,16224,16304
5,1,e,16400,16576
5,1,r,16464,16592
5,1,space,16593,16720
5,1,w,17153,17248
5,1,h,17279,17376
5,1,a,17377,17471
5,1,t,17424,17552
5,1,space,17553,17632
5,1,y,17728,17792
5,1,o,17904,18000
5,1,u,17968,18032
5,1,space,18001,18096
5,1,a,18097,18256
5,1,r,18192,18352
5,1,e,18272,18432
5,1,period,19280,19375
5,1,enter,19775,19888
5,1,shift,20144,20415
5,1,u,20287,20351
5,1,p,20479,20575
5,1,space,20560,20656
5,1,a,20657,20767
5,1,b,20799,20896
5,1,o,20879,20991
5,1,v,21087,21247
5,1,e,21183,21359
5,1,space,21407,21519
5,1,t,21615,21727
5,1,h,21743,21823
5,1,e,21791,21887
5,1,space,21887,21967
5,1,w,22015,22129
5,1,o,22111,22175
5,1,r,22223,22303
5,1,k,22335,22415
5,1,d,22479,22591
5,2,shift,0,272
5,2,h,176,240
5,2,u,336,416
5,2,j,528,592
5,2,p,704,784
5,2,t,816,928
5,2,y,1040,1120
5,2,backspace,1344,1424
5,2,backspace,1504,1600
5,2,backspace,1680,1808
5,2,backspace,1840,1952
5,2,backspace,2032,2144
5,2,y,4448,4528
5,2,backspace,5072,5167
5,2,u,5408,5471
5,2,m,5615,5711
5,2,b,5791,5887
5,2,p,5919,5999
5,2,t,6287,6399
5,2,y,6463,6559
5,2,backspace,7279,7359
5,2,backspace,7455,7551
5,2,backspace,7631,7727
5,2,backspace,7823,7919
5,2,o,8111,8175
5,2,p,8115,8176
5,2,t,8223,8335
5,2,backspace,8799,8863
5,2,backspace,8975,9071
5,2,p,9519,9631
5,2,t,9711,9823
5,2,y,9855,9935
5,2,backspace,10607,10671
5,2,backspace,10767,10863
5,2,backspace,10959,11055
5,2,backspace,11167,11279
5,2,p,12031,12127
5,2,t,12319,12431
5,2,y,12463,12527
5,2,comma,12803,12944
5,2,space,12896,13008
5,2,backspace,13808,13888
5,2,backspace,14032,14128
5,2,space,14752,14864
5,2,shift,14912,15039
5,2,d,14992,15136
5,2,u,15184,15232
5,2,m,15408,15488
5,2,p,15632,15727
5,2,t,15856,15952
5,2,y,16064,16160
5,2,space,16464,16560
5,2,s,16640,16736
5,2,a,16768,16880
5,2,t,16944,17056
5,2,space,17088,17184
5,2,o,17248,17312
5,2,n,17424,17552
5,2,space,17536,17599
5,2,a,17568,17696
5,2,space,17712,17807
5,2,w,17792,17888
5,2,a,17920,18095
5,2,l,18080,18160
5,2,l,18256,18336
5,2,comma,18480,18576
5,2,enter,18816,18928
5,2,shift,18992,20000
5,2,j,19631,19679
5,2,backspace,20127,20191
5,2,shift,20224,20495
5,2,h,20415,20480
5,2,u,20591,20639
5,2,m,20768,20848
5,2,p,21007,21087
5,2,t,21216,21311
5,2,y,21455,21535
5,2,space,22175,22271
5,2,shift,22335,22463
5,2,d,22399,22575
5,2,u,22623,22687
5,2,m,22879,22959
5,2,p,23103,23183
5,2,t,23263,23375
5,2,y,23487,23551
5,2,space,24719,24831
5,2,h,24943,25039
5,2,a,25040,25119
5,2,d,25199,25327
5,2,space,25359,25471
5,2,a,25487,25615
5,2,space,25616,25711
5,2,g,25679,25759
5,2,r,25855,25951
5,2,e,25903,26047
5,2,a,26049,26207
5,2,t,26143,26271
5,2,space,26272,26367
5,2,f,26399,26495
5,2,a,26559,26687
5,3,shift,0,208
5,3,m,176,272
5,3,a,320,464
5,3,r,400,544
5,3,y,672,784
5,3,space,816,944
5,3,h,1040,1152
5,3,a,1154,1264
5,3,d,1296,1424
5,3,space,1440,1520
5,3,a,1552,1697
5,3,space,1648,1696
